Driver,LapTime,Compound,TyreLife,Stint,TrackStatus,Race,LapNumber,FuelWeightEffect
ANT,70.47,HARD,6.0,3.0,1,Austrian Grand Prix,50,-1.5
ANT,70.632,HARD,7.0,3.0,1,Austrian Grand Prix,51,-1.53
ANT,70.374,HARD,8.0,3.0,1,Austrian Grand Prix,52,-1.56
ANT,70.391,HARD,9.0,3.0,1,Austrian Grand Prix,53,-1.5899999999999999
ANT,70.442,HARD,10.0,3.0,1,Austrian Grand Prix,54,-1.6199999999999999
ANT,70.892,HARD,11.0,3.0,1,Austrian Grand Prix,55,-1.65
ANT,71.051,HARD,12.0,3.0,1,Austrian Grand Prix,56,-1.68
ANT,70.895,HARD,13.0,3.0,1,Austrian Grand Prix,57,-1.71
ANT,70.64,HARD,14.0,3.0,1,Austrian Grand Prix,58,-1.74
ANT,70.732,HARD,15.0,3.0,1,Austrian Grand Prix,59,-1.77
ANT,71.031,HARD,16.0,3.0,1,Austrian Grand Prix,60,-1.7999999999999998
ANT,70.549,HARD,17.0,3.0,1,Austrian Grand Prix,61,-1.8299999999999998
ANT,70.407,HARD,18.0,3.0,1,Austrian Grand Prix,62,-1.8599999999999999
ANT,70.675,HARD,19.0,3.0,1,Austrian Grand Prix,63,-1.89
ANT,70.933,HARD,20.0,3.0,1,Austrian Grand Prix,64,-1.92
ALO,74.905,MEDIUM,3.0,1.0,1,Austrian Grand Prix,1,-0.03
ALO,74.923,MEDIUM,5.0,1.0,1,Austrian Grand Prix,2,-0.06
ALO,75.018,MEDIUM,6.0,1.0,1,Austrian Grand Prix,3,-0.09
ALO,75.227,MEDIUM,7.0,1.0,1,Austrian Grand Prix,4,-0.12
ALO,75.257,MEDIUM,8.0,1.0,1,Austrian Grand Prix,5,-0.15
ALO,74.944,SOFT,2.0,2.0,1,Austrian Grand Prix,6,-0.18
ALO,74.776,SOFT,3.0,2.0,1,Austrian Grand Prix,7,-0.21
ALO,73.997,SOFT,6.0,2.0,1,Austrian Grand Prix,8,-0.24
ALO,75.128,SOFT,7.0,2.0,1,Austrian Grand Prix,9,-0.27
ALO,74.869,SOFT,8.0,2.0,1,Austrian Grand Prix,10,-0.3
ALO,75.24,SOFT,9.0,2.0,1,Austrian Grand Prix,11,-0.32999999999999996
ALO,75.213,SOFT,12.0,2.0,1,Austrian Grand Prix,12,-0.36
ALO,74.707,SOFT,15.0,2.0,1,Austrian Grand Prix,13,-0.39
ALO,74.996,SOFT,17.0,2.0,1,Austrian Grand Prix,14,-0.42
ALO,74.917,SOFT,18.0,2.0,1,Austrian Grand Prix,15,-0.44999999999999996
ALO,74.576,SOFT,19.0,2.0,1,Austrian Grand Prix,16,-0.48
ALO,74.541,SOFT,20.0,2.0,1,Austrian Grand Prix,17,-0.51
ALO,74.743,SOFT,21.0,2.0,1,Austrian Grand Prix,18,-0.54
ALO,74.929,SOFT,22.0,2.0,1,Austrian Grand Prix,19,-0.57
ALO,75.133,SOFT,23.0,2.0,1,Austrian Grand Prix,20,-0.6
ALO,74.353,SOFT,2.0,3.0,1,Austrian Grand Prix,21,-0.63
ALO,72.501,SOFT,3.0,3.0,1,Austrian Grand Prix,22,-0.6599999999999999
ALO,72.938,SOFT,4.0,3.0,1,Austrian Grand Prix,23,-0.69
ALO,73.384,SOFT,5.0,3.0,1,Austrian Grand Prix,24,-0.72
ALO,73.479,SOFT,6.0,3.0,1,Austrian Grand Prix,25,-0.75
ALO,73.439,SOFT,7.0,3.0,1,Austrian Grand Prix,26,-0.78
ALO,73.645,SOFT,8.0,3.0,1,Austrian Grand Prix,27,-0.8099999999999999
ALO,73.449,SOFT,9.0,3.0,1,Austrian Grand Prix,28,-0.84
ALO,73.643,SOFT,10.0,3.0,1,Austrian Grand Prix,29,-0.87
ALO,74.801,SOFT,11.0,3.0,1,Austrian Grand Prix,30,-0.8999999999999999
ALO,74.322,SOFT,12.0,3.0,1,Austrian Grand Prix,31,-0.9299999999999999
ALO,73.519,SOFT,13.0,3.0,1,Austrian Grand Prix,32,-0.96
ALO,74.181,SOFT,14.0,3.0,1,Austrian Grand Prix,33,-0.99
ALO,73.986,SOFT,15.0,3.0,1,Austrian Grand Prix,34,-1.02
ALO,74.483,SOFT,16.0,3.0,1,Austrian Grand Prix,35,-1.05
ALO,73.84,SOFT,17.0,3.0,1,Austrian Grand Prix,36,-1.08
ALO,74.742,SOFT,18.0,3.0,1,Austrian Grand Prix,37,-1.1099999999999999
LEC,74.142,MEDIUM,2.0,1.0,1,Austrian Grand Prix,1,-0.03
LEC,72.446,MEDIUM,3.0,1.0,1,Austrian Grand Prix,2,-0.06
LEC,71.971,MEDIUM,4.0,1.0,1,Austrian Grand Prix,3,-0.09
LEC,72.252,MEDIUM,5.0,1.0,1,Austrian Grand Prix,4,-0.12
LEC,72.216,MEDIUM,6.0,1.0,1,Austrian Grand Prix,5,-0.15
LEC,73.951,MEDIUM,7.0,1.0,1,Austrian Grand Prix,6,-0.18
LEC,72.717,MEDIUM,8.0,1.0,1,Austrian Grand Prix,7,-0.21
LEC,72.895,MEDIUM,9.0,1.0,1,Austrian Grand Prix,8,-0.24
LEC,73.061,MEDIUM,10.0,1.0,1,Austrian Grand Prix,9,-0.27
LEC,73.493,MEDIUM,11.0,1.0,1,Austrian Grand Prix,10,-0.3
LEC,73.433,MEDIUM,12.0,1.0,1,Austrian Grand Prix,11,-0.32999999999999996
LEC,72.788,HARD,2.0,2.0,1,Austrian Grand Prix,12,-0.36
LEC,72.567,HARD,3.0,2.0,1,Austrian Grand Prix,13,-0.39
LEC,72.975,HARD,4.0,2.0,1,Austrian Grand Prix,14,-0.42
LEC,72.591,HARD,5.0,2.0,1,Austrian Grand Prix,15,-0.44999999999999996
LEC,72.245,HARD,6.0,2.0,1,Austrian Grand Prix,16,-0.48
LEC,72.066,HARD,7.0,2.0,1,Austrian Grand Prix,17,-0.51
LEC,71.661,HARD,8.0,2.0,1,Austrian Grand Prix,18,-0.54
LEC,71.932,HARD,9.0,2.0,1,Austrian Grand Prix,19,-0.57
LEC,71.83,HARD,10.0,2.0,1,Austrian Grand Prix,20,-0.6
LEC,72.699,HARD,11.0,2.0,12,Austrian Grand Prix,21,-0.63
LEC,71.905,HARD,14.0,2.0,1,Austrian Grand Prix,22,-0.6599999999999999
LEC,71.737,HARD,15.0,2.0,1,Austrian Grand Prix,23,-0.69
LEC,71.995,HARD,16.0,2.0,1,Austrian Grand Prix,24,-0.72
LEC,72.682,HARD,17.0,2.0,1,Austrian Grand Prix,25,-0.75
LEC,71.859,HARD,18.0,2.0,1,Austrian Grand Prix,26,-0.78
LEC,72.044,HARD,19.0,2.0,1,Austrian Grand Prix,27,-0.8099999999999999
LEC,72.345,HARD,20.0,2.0,1,Austrian Grand Prix,28,-0.84
LEC,72.316,HARD,21.0,2.0,1,Austrian Grand Prix,29,-0.87
LEC,72.19,HARD,22.0,2.0,1,Austrian Grand Prix,30,-0.8999999999999999
LEC,72.588,HARD,23.0,2.0,1,Austrian Grand Prix,31,-0.9299999999999999
LEC,71.611,HARD,2.0,3.0,1,Austrian Grand Prix,32,-0.96
LEC,71.701,HARD,3.0,3.0,1,Austrian Grand Prix,33,-0.99
LEC,71.055,HARD,4.0,3.0,1,Austrian Grand Prix,34,-1.02
LEC,70.916,HARD,5.0,3.0,1,Austrian Grand Prix,35,-1.05
LEC,71.184,HARD,6.0,3.0,1,Austrian Grand Prix,36,-1.08
LEC,71.165,HARD,7.0,3.0,1,Austrian Grand Prix,37,-1.1099999999999999
LEC,71.251,HARD,8.0,3.0,1,Austrian Grand Prix,38,-1.14
LEC,71.718,HARD,9.0,3.0,1,Austrian Grand Prix,39,-1.17
LEC,71.665,HARD,10.0,3.0,1,Austrian Grand Prix,40,-1.2
LEC,72.597,HARD,11.0,3.0,1,Austrian Grand Prix,41,-1.23
LEC,71.607,HARD,12.0,3.0,1,Austrian Grand Prix,42,-1.26
LEC,71.537,HARD,13.0,3.0,1,Austrian Grand Prix,43,-1.29
LEC,71.582,HARD,14.0,3.0,1,Austrian Grand Prix,44,-1.3199999999999998
LEC,74.572,HARD,16.0,3.0,71,Austrian Grand Prix,45,-1.3499999999999999
LEC,72.063,HARD,17.0,3.0,1,Austrian Grand Prix,46,-1.38
LEC,72.011,HARD,18.0,3.0,1,Austrian Grand Prix,47,-1.41
LEC,74.03,HARD,19.0,3.0,1,Austrian Grand Prix,48,-1.44
LEC,72.075,HARD,20.0,3.0,1,Austrian Grand Prix,49,-1.47
LEC,72.651,HARD,21.0,3.0,1,Austrian Grand Prix,50,-1.5
LEC,70.87,SOFT,5.0,4.0,1,Austrian Grand Prix,51,-1.53
LEC,71.098,SOFT,6.0,4.0,1,Austrian Grand Prix,52,-1.56
LEC,70.936,SOFT,7.0,4.0,1,Austrian Grand Prix,53,-1.5899999999999999
LEC,70.878,SOFT,8.0,4.0,1,Austrian Grand Prix,54,-1.6199999999999999
LEC,71.021,SOFT,9.0,4.0,1,Austrian Grand Prix,55,-1.65
LEC,70.684,SOFT,10.0,4.0,1,Austrian Grand Prix,56,-1.68
LEC,70.606,SOFT,11.0,4.0,1,Austrian Grand Prix,57,-1.71
LEC,70.713,SOFT,12.0,4.0,1,Austrian Grand Prix,58,-1.74
LEC,70.803,SOFT,13.0,4.0,1,Austrian Grand Prix,59,-1.77
LEC,70.998,SOFT,14.0,4.0,1,Austrian Grand Prix,60,-1.7999999999999998
LEC,70.796,SOFT,15.0,4.0,1,Austrian Grand Prix,61,-1.8299999999999998
STR,75.015,MEDIUM,3.0,1.0,1,Austrian Grand Prix,1,-0.03
STR,75.217,MEDIUM,4.0,1.0,1,Austrian Grand Prix,2,-0.06
STR,74.987,MEDIUM,5.0,1.0,1,Austrian Grand Prix,3,-0.09
STR,74.995,MEDIUM,6.0,1.0,1,Austrian Grand Prix,4,-0.12
STR,74.671,SOFT,2.0,2.0,1,Austrian Grand Prix,5,-0.15
STR,74.161,SOFT,4.0,2.0,1,Austrian Grand Prix,6,-0.18
STR,75.246,SOFT,5.0,2.0,1,Austrian Grand Prix,7,-0.21
STR,73.796,SOFT,6.0,2.0,1,Austrian Grand Prix,8,-0.24
STR,74.006,SOFT,7.0,2.0,1,Austrian Grand Prix,9,-0.27
STR,74.101,SOFT,8.0,2.0,1,Austrian Grand Prix,10,-0.3
STR,74.416,SOFT,9.0,2.0,1,Austrian Grand Prix,11,-0.32999999999999996
STR,74.224,SOFT,10.0,2.0,1,Austrian Grand Prix,12,-0.36
STR,74.355,SOFT,11.0,2.0,1,Austrian Grand Prix,13,-0.39
STR,74.615,SOFT,12.0,2.0,1,Austrian Grand Prix,14,-0.42
STR,74.863,SOFT,13.0,2.0,1,Austrian Grand Prix,15,-0.44999999999999996
STR,74.619,SOFT,15.0,2.0,1,Austrian Grand Prix,16,-0.48
STR,74.584,SOFT,16.0,2.0,1,Austrian Grand Prix,17,-0.51
STR,74.654,SOFT,18.0,2.0,1,Austrian Grand Prix,18,-0.54
STR,74.641,SOFT,19.0,2.0,1,Austrian Grand Prix,19,-0.57
STR,74.53,SOFT,20.0,2.0,1,Austrian Grand Prix,20,-0.6
ALB,74.956,MEDIUM,2.0,1.0,1,Austrian Grand Prix,1,-0.03
ALB,74.318,MEDIUM,3.0,1.0,1,Austrian Grand Prix,2,-0.06
ALB,74.27,MEDIUM,4.0,1.0,1,Austrian Grand Prix,3,-0.09
ALB,74.288,MEDIUM,5.0,1.0,1,Austrian Grand Prix,4,-0.12
ALB,74.684,MEDIUM,6.0,1.0,1,Austrian Grand Prix,5,-0.15
ALB,74.463,MEDIUM,7.0,1.0,1,Austrian Grand Prix,6,-0.18
ALB,74.716,MEDIUM,8.0,1.0,1,Austrian Grand Prix,7,-0.21
ALB,75.298,MEDIUM,9.0,1.0,1,Austrian Grand Prix,8,-0.24
ALB,75.141,MEDIUM,10.0,1.0,1,Austrian Grand Prix,9,-0.27
ALB,75.281,MEDIUM,12.0,1.0,1,Austrian Grand Prix,10,-0.3
ALB,75.112,MEDIUM,13.0,1.0,1,Austrian Grand Prix,11,-0.32999999999999996
ALB,74.921,MEDIUM,14.0,1.0,1,Austrian Grand Prix,12,-0.36
ALB,74.858,MEDIUM,15.0,1.0,1,Austrian Grand Prix,13,-0.39
ALB,74.979,MEDIUM,16.0,1.0,1,Austrian Grand Prix,14,-0.42
ALB,75.072,MEDIUM,17.0,1.0,1,Austrian Grand Prix,15,-0.44999999999999996
ALB,73.642,MEDIUM,2.0,2.0,1,Austrian Grand Prix,16,-0.48
ALB,73.823,MEDIUM,3.0,2.0,1,Austrian Grand Prix,17,-0.51
ALB,74.202,MEDIUM,4.0,2.0,1,Austrian Grand Prix,18,-0.54
ALB,73.794,MEDIUM,5.0,2.0,1,Austrian Grand Prix,19,-0.57
ALB,73.344,MEDIUM,9.0,2.0,1,Austrian Grand Prix,20,-0.6
ALB,73.531,MEDIUM,10.0,2.0,1,Austrian Grand Prix,21,-0.63
ALB,73.404,MEDIUM,11.0,2.0,1,Austrian Grand Prix,22,-0.6599999999999999
ALB,74.285,MEDIUM,12.0,2.0,1,Austrian Grand Prix,23,-0.69
ALB,74.701,MEDIUM,13.0,2.0,1,Austrian Grand Prix,24,-0.72
ALB,74.764,MEDIUM,14.0,2.0,1,Austrian Grand Prix,25,-0.75
ALB,74.294,MEDIUM,15.0,2.0,1,Austrian Grand Prix,26,-0.78
ALB,74.002,MEDIUM,16.0,2.0,1,Austrian Grand Prix,27,-0.8099999999999999
ALB,75.013,MEDIUM,17.0,2.0,1,Austrian Grand Prix,28,-0.84
ALB,74.131,MEDIUM,18.0,2.0,1,Austrian Grand Prix,29,-0.87
ALB,73.202,HARD,2.0,3.0,1,Austrian Grand Prix,30,-0.8999999999999999
ALB,73.974,HARD,3.0,3.0,1,Austrian Grand Prix,31,-0.9299999999999999
ALB,73.163,HARD,4.0,3.0,1,Austrian Grand Prix,32,-0.96
ALB,73.526,HARD,5.0,3.0,1,Austrian Grand Prix,33,-0.99
ALB,73.137,HARD,6.0,3.0,1,Austrian Grand Prix,34,-1.02
ALB,73.181,HARD,7.0,3.0,1,Austrian Grand Prix,35,-1.05
ALB,73.39,HARD,8.0,3.0,1,Austrian Grand Prix,36,-1.08
ALB,73.426,HARD,9.0,3.0,1,Austrian Grand Prix,37,-1.1099999999999999
ALB,73.635,HARD,10.0,3.0,1,Austrian Grand Prix,38,-1.14
ALB,73.344,HARD,11.0,3.0,1,Austrian Grand Prix,39,-1.17
ALB,74.02,HARD,12.0,3.0,1,Austrian Grand Prix,40,-1.2
ALB,73.711,HARD,13.0,3.0,1,Austrian Grand Prix,41,-1.23
ALB,73.575,HARD,15.0,3.0,1,Austrian Grand Prix,42,-1.26
ALB,73.197,HARD,16.0,3.0,1,Austrian Grand Prix,43,-1.29
ALB,73.197,HARD,17.0,3.0,1,Austrian Grand Prix,44,-1.3199999999999998
ALB,73.301,HARD,18.0,3.0,1,Austrian Grand Prix,45,-1.3499999999999999
ALB,73.484,HARD,19.0,3.0,1,Austrian Grand Prix,46,-1.38
ALB,73.664,HARD,20.0,3.0,1,Austrian Grand Prix,47,-1.41
ALB,73.538,HARD,21.0,3.0,1,Austrian Grand Prix,48,-1.44
ALB,73.351,HARD,22.0,3.0,1,Austrian Grand Prix,49,-1.47
ALB,73.735,HARD,23.0,3.0,1,Austrian Grand Prix,50,-1.5
ALB,74.077,HARD,24.0,3.0,1,Austrian Grand Prix,51,-1.53
ALB,73.893,HARD,25.0,3.0,1,Austrian Grand Prix,52,-1.56
ALB,74.656,HARD,28.0,3.0,1,Austrian Grand Prix,53,-1.5899999999999999
HUL,74.302,MEDIUM,2.0,1.0,1,Austrian Grand Prix,1,-0.03
HUL,73.988,MEDIUM,3.0,1.0,1,Austrian Grand Prix,2,-0.06
HUL,73.905,MEDIUM,4.0,1.0,1,Austrian Grand Prix,3,-0.09
HUL,74.026,MEDIUM,5.0,1.0,1,Austrian Grand Prix,4,-0.12
HUL,74.391,MEDIUM,6.0,1.0,1,Austrian Grand Prix,5,-0.15
HUL,74.418,MEDIUM,7.0,1.0,1,Austrian Grand Prix,6,-0.18
HUL,74.675,MEDIUM,8.0,1.0,1,Austrian Grand Prix,7,-0.21
HUL,74.506,MEDIUM,9.0,1.0,1,Austrian Grand Prix,8,-0.24
HUL,75.271,MEDIUM,10.0,1.0,1,Austrian Grand Prix,9,-0.27
HUL,75.137,MEDIUM,12.0,1.0,1,Austrian Grand Prix,10,-0.3
HUL,75.169,MEDIUM,13.0,1.0,1,Austrian Grand Prix,11,-0.32999999999999996
HUL,74.773,MEDIUM,14.0,1.0,1,Austrian Grand Prix,12,-0.36
HUL,74.945,MEDIUM,15.0,1.0,1,Austrian Grand Prix,13,-0.39
HUL,74.474,MEDIUM,16.0,1.0,1,Austrian Grand Prix,14,-0.42
HUL,75.244,MEDIUM,17.0,1.0,1,Austrian Grand Prix,15,-0.44999999999999996
HUL,74.765,MEDIUM,18.0,1.0,1,Austrian Grand Prix,16,-0.48
HUL,74.434,MEDIUM,19.0,1.0,1,Austrian Grand Prix,17,-0.51
HUL,74.408,MEDIUM,20.0,1.0,1,Austrian Grand Prix,18,-0.54
HUL,73.21,MEDIUM,2.0,2.0,1,Austrian Grand Prix,19,-0.57
HUL,72.63,MEDIUM,6.0,2.0,1,Austrian Grand Prix,20,-0.6
HUL,72.965,MEDIUM,7.0,2.0,1,Austrian Grand Prix,21,-0.63
HUL,72.755,MEDIUM,8.0,2.0,1,Austrian Grand Prix,22,-0.6599999999999999
HUL,72.673,MEDIUM,9.0,2.0,1,Austrian Grand Prix,23,-0.69
HUL,72.629,MEDIUM,10.0,2.0,1,Austrian Grand Prix,24,-0.72
HUL,72.47,MEDIUM,11.0,2.0,1,Austrian Grand Prix,25,-0.75
HUL,72.863,MEDIUM,12.0,2.0,1,Austrian Grand Prix,26,-0.78
HUL,72.65,MEDIUM,13.0,2.0,1,Austrian Grand Prix,27,-0.8099999999999999
HUL,72.663,MEDIUM,14.0,2.0,1,Austrian Grand Prix,28,-0.84
HUL,72.792,MEDIUM,15.0,2.0,1,Austrian Grand Prix,29,-0.87
HUL,72.747,MEDIUM,16.0,2.0,1,Austrian Grand Prix,30,-0.8999999999999999
HUL,72.959,MEDIUM,17.0,2.0,1,Austrian Grand Prix,31,-0.9299999999999999
HUL,72.988,MEDIUM,18.0,2.0,1,Austrian Grand Prix,32,-0.96
HUL,72.757,MEDIUM,19.0,2.0,1,Austrian Grand Prix,33,-0.99
HUL,73.096,MEDIUM,20.0,2.0,1,Austrian Grand Prix,34,-1.02
HUL,72.891,MEDIUM,21.0,2.0,1,Austrian Grand Prix,35,-1.05
HUL,73.058,MEDIUM,22.0,2.0,1,Austrian Grand Prix,36,-1.08
HUL,73.105,MEDIUM,23.0,2.0,1,Austrian Grand Prix,37,-1.1099999999999999
HUL,72.534,HARD,2.0,3.0,1,Austrian Grand Prix,38,-1.14
HUL,72.446,HARD,3.0,3.0,1,Austrian Grand Prix,39,-1.17
HUL,72.255,HARD,4.0,3.0,1,Austrian Grand Prix,40,-1.2
HUL,73.623,HARD,5.0,3.0,1,Austrian Grand Prix,41,-1.23
HUL,73.956,HARD,8.0,3.0,1,Austrian Grand Prix,42,-1.26
HUL,71.722,HARD,9.0,3.0,1,Austrian Grand Prix,43,-1.29
HUL,71.634,HARD,10.0,3.0,1,Austrian Grand Prix,44,-1.3199999999999998
HUL,71.772,HARD,11.0,3.0,1,Austrian Grand Prix,45,-1.3499999999999999
HUL,73.683,HARD,12.0,3.0,1,Austrian Grand Prix,46,-1.38
HUL,72.082,HARD,13.0,3.0,1,Austrian Grand Prix,47,-1.41
HUL,72.413,HARD,14.0,3.0,1,Austrian Grand Prix,48,-1.44
HUL,72.796,HARD,15.0,3.0,1,Austrian Grand Prix,49,-1.47
HUL,75.042,HARD,16.0,3.0,1,Austrian Grand Prix,50,-1.5
HUL,72.449,HARD,17.0,3.0,1,Austrian Grand Prix,51,-1.53
HUL,73.081,HARD,18.0,3.0,1,Austrian Grand Prix,52,-1.56
HUL,72.846,HARD,19.0,3.0,1,Austrian Grand Prix,53,-1.5899999999999999
HUL,72.344,HARD,20.0,3.0,1,Austrian Grand Prix,54,-1.6199999999999999
HUL,72.492,HARD,21.0,3.0,1,Austrian Grand Prix,55,-1.65
HUL,72.301,HARD,22.0,3.0,1,Austrian Grand Prix,56,-1.68
HUL,72.371,HARD,23.0,3.0,1,Austrian Grand Prix,57,-1.71
HUL,73.022,HARD,24.0,3.0,1,Austrian Grand Prix,58,-1.74
HUL,72.56,HARD,25.0,3.0,1,Austrian Grand Prix,59,-1.77
VER,72.102,MEDIUM,2.0,1.0,1,Austrian Grand Prix,1,-0.03
VER,72.084,MEDIUM,3.0,1.0,1,Austrian Grand Prix,2,-0.06
VER,71.733,MEDIUM,4.0,1.0,1,Austrian Grand Prix,3,-0.09
VER,71.846,MEDIUM,5.0,1.0,1,Austrian Grand Prix,4,-0.12
VER,71.845,MEDIUM,6.0,1.0,1,Austrian Grand Prix,5,-0.15
VER,72.072,MEDIUM,7.0,1.0,1,Austrian Grand Prix,6,-0.18
VER,72.396,MEDIUM,8.0,1.0,1,Austrian Grand Prix,7,-0.21
VER,72.558,MEDIUM,9.0,1.0,1,Austrian Grand Prix,8,-0.24
VER,72.875,MEDIUM,10.0,1.0,1,Austrian Grand Prix,9,-0.27
VER,74.413,MEDIUM,11.0,1.0,1,Austrian Grand Prix,10,-0.3
VER,73.34,MEDIUM,12.0,1.0,1,Austrian Grand Prix,11,-0.32999999999999996
VER,72.789,MEDIUM,13.0,1.0,1,Austrian Grand Prix,12,-0.36
VER,72.607,MEDIUM,14.0,1.0,1,Austrian Grand Prix,13,-0.39
VER,72.765,MEDIUM,15.0,1.0,1,Austrian Grand Prix,14,-0.42
VER,72.626,MEDIUM,16.0,1.0,1,Austrian Grand Prix,15,-0.44999999999999996
VER,72.733,MEDIUM,17.0,1.0,1,Austrian Grand Prix,16,-0.48
VER,71.48,HARD,2.0,2.0,1,Austrian Grand Prix,17,-0.51
VER,71.484,HARD,3.0,2.0,1,Austrian Grand Prix,18,-0.54
VER,72.409,HARD,4.0,2.0,1,Austrian Grand Prix,19,-0.57
VER,71.787,HARD,5.0,2.0,1,Austrian Grand Prix,20,-0.6
VER,72.016,HARD,6.0,2.0,12,Austrian Grand Prix,21,-0.63
VER,71.307,HARD,9.0,2.0,1,Austrian Grand Prix,22,-0.6599999999999999
VER,71.072,HARD,10.0,2.0,1,Austrian Grand Prix,23,-0.69
VER,71.209,HARD,11.0,2.0,1,Austrian Grand Prix,24,-0.72
VER,71.041,HARD,12.0,2.0,1,Austrian Grand Prix,25,-0.75
VER,71.249,HARD,13.0,2.0,1,Austrian Grand Prix,26,-0.78
VER,71.492,HARD,14.0,2.0,1,Austrian Grand Prix,27,-0.8099999999999999
VER,71.442,HARD,15.0,2.0,1,Austrian Grand Prix,28,-0.84
VER,71.846,HARD,16.0,2.0,1,Austrian Grand Prix,29,-0.87
VER,71.606,HARD,17.0,2.0,1,Austrian Grand Prix,30,-0.8999999999999999
VER,71.931,HARD,18.0,2.0,1,Austrian Grand Prix,31,-0.9299999999999999
VER,71.809,HARD,19.0,2.0,1,Austrian Grand Prix,32,-0.96
VER,72.159,HARD,20.0,2.0,1,Austrian Grand Prix,33,-0.99
VER,72.245,HARD,21.0,2.0,1,Austrian Grand Prix,34,-1.02
VER,72.132,HARD,22.0,2.0,1,Austrian Grand Prix,35,-1.05
VER,71.892,HARD,23.0,2.0,1,Austrian Grand Prix,36,-1.08
VER,72.168,HARD,24.0,2.0,1,Austrian Grand Prix,37,-1.1099999999999999
VER,72.087,HARD,25.0,2.0,1,Austrian Grand Prix,38,-1.14
VER,72.414,HARD,26.0,2.0,1,Austrian Grand Prix,39,-1.17
VER,72.356,HARD,27.0,2.0,1,Austrian Grand Prix,40,-1.2
VER,72.38,HARD,28.0,2.0,1,Austrian Grand Prix,41,-1.23
VER,72.63,HARD,29.0,2.0,1,Austrian Grand Prix,42,-1.26
VER,72.681,HARD,30.0,2.0,1,Austrian Grand Prix,43,-1.29
VER,70.888,HARD,2.0,3.0,1,Austrian Grand Prix,44,-1.3199999999999998
VER,70.596,HARD,5.0,3.0,1,Austrian Grand Prix,45,-1.3499999999999999
VER,70.599,HARD,6.0,3.0,1,Austrian Grand Prix,46,-1.38
VER,70.633,HARD,7.0,3.0,1,Austrian Grand Prix,47,-1.41
VER,70.483,HARD,8.0,3.0,1,Austrian Grand Prix,48,-1.44
VER,70.622,HARD,9.0,3.0,1,Austrian Grand Prix,49,-1.47
VER,70.508,HARD,10.0,3.0,1,Austrian Grand Prix,50,-1.5
VER,70.9,HARD,11.0,3.0,1,Austrian Grand Prix,51,-1.53
VER,70.828,HARD,12.0,3.0,1,Austrian Grand Prix,52,-1.56
VER,71.077,HARD,13.0,3.0,1,Austrian Grand Prix,53,-1.5899999999999999
VER,70.936,HARD,14.0,3.0,1,Austrian Grand Prix,54,-1.6199999999999999
VER,70.846,HARD,15.0,3.0,1,Austrian Grand Prix,55,-1.65
VER,71.038,HARD,16.0,3.0,1,Austrian Grand Prix,56,-1.68
VER,71.149,HARD,17.0,3.0,1,Austrian Grand Prix,57,-1.71
VER,71.467,HARD,18.0,3.0,1,Austrian Grand Prix,58,-1.74
VER,71.016,HARD,19.0,3.0,1,Austrian Grand Prix,59,-1.77
VER,71.034,HARD,20.0,3.0,1,Austrian Grand Prix,60,-1.7999999999999998
VER,71.133,HARD,21.0,3.0,1,Austrian Grand Prix,61,-1.8299999999999998
VER,71.246,HARD,22.0,3.0,1,Austrian Grand Prix,62,-1.8599999999999999
LAW,73.546,MEDIUM,2.0,1.0,1,Austrian Grand Prix,1,-0.03
LAW,73.61,MEDIUM,3.0,1.0,1,Austrian Grand Prix,2,-0.06
LAW,74.368,MEDIUM,4.0,1.0,1,Austrian Grand Prix,3,-0.09
LAW,73.224,MEDIUM,5.0,1.0,1,Austrian Grand Prix,4,-0.12
LAW,73.108,MEDIUM,6.0,1.0,1,Austrian Grand Prix,5,-0.15
LAW,73.265,MEDIUM,7.0,1.0,1,Austrian Grand Prix,6,-0.18
LAW,73.244,MEDIUM,8.0,1.0,1,Austrian Grand Prix,7,-0.21
LAW,73.428,MEDIUM,9.0,1.0,1,Austrian Grand Prix,8,-0.24
LAW,73.576,MEDIUM,10.0,1.0,1,Austrian Grand Prix,9,-0.27
LAW,73.714,MEDIUM,11.0,1.0,1,Austrian Grand Prix,10,-0.3
LAW,73.624,MEDIUM,12.0,1.0,1,Austrian Grand Prix,11,-0.32999999999999996
LAW,73.823,MEDIUM,13.0,1.0,1,Austrian Grand Prix,12,-0.36
LAW,73.824,MEDIUM,14.0,1.0,1,Austrian Grand Prix,13,-0.39
LAW,73.988,MEDIUM,15.0,1.0,1,Austrian Grand Prix,14,-0.42
LAW,73.857,MEDIUM,16.0,1.0,1,Austrian Grand Prix,15,-0.44999999999999996
LAW,74.092,MEDIUM,17.0,1.0,1,Austrian Grand Prix,16,-0.48
LAW,75.098,MEDIUM,18.0,1.0,1,Austrian Grand Prix,17,-0.51
LAW,73.679,HARD,2.0,2.0,1,Austrian Grand Prix,18,-0.54
LAW,73.088,HARD,3.0,2.0,1,Austrian Grand Prix,19,-0.57
LAW,72.637,HARD,4.0,2.0,1,Austrian Grand Prix,20,-0.6
LAW,72.726,HARD,8.0,2.0,1,Austrian Grand Prix,21,-0.63
LAW,72.416,HARD,9.0,2.0,1,Austrian Grand Prix,22,-0.6599999999999999
LAW,72.214,HARD,10.0,2.0,1,Austrian Grand Prix,23,-0.69
LAW,72.544,HARD,11.0,2.0,1,Austrian Grand Prix,24,-0.72
LAW,72.577,HARD,12.0,2.0,1,Austrian Grand Prix,25,-0.75
